surface,scenario,replicate,method,tolerance,stage,source_id,n,treated_mean,control_mean,effect,noise_sd,target_batch
linear,bridgeable,169,r2_nearest,0.3,1,5,96,0.00949314794096494,0.0360567519847599,-0.026563604043795,0.102062072615966,
linear,bridgeable,169,r2_nearest,0.3,2,4,96,-0.0901239414419611,-0.0381301460617602,-0.051993795380201,0.102062072615966,
linear,bridgeable,169,r2_nearest,0.3,3,6,96,0.0747932178534641,0.0469115245612827,0.0278816932921813,0.102062072615966,
linear,bridgeable,169,r2_random,0.2,1,7,96,0.301168366374099,-0.1577764026957,0.458944769069799,0.102062072615966,
linear,bridgeable,169,r2_random,0.2,2,5,96,0.00949314794096494,0.0360567519847599,-0.026563604043795,0.102062072615966,
linear,bridgeable,169,r2_random,0.2,3,6,96,0.0747932178534641,0.0469115245612827,0.0278816932921813,0.102062072615966,
linear,bridgeable,169,r2_random,0.3,1,7,96,0.301168366374099,-0.1577764026957,0.458944769069799,0.102062072615966,
linear,bridgeable,169,r2_targeted,0.2,1,9,96,0.631245994538078,0.0428802074336292,0.588365787104449,0.102062072615966,
linear,bridgeable,169,r2_targeted,0.3,1,9,96,0.631245994538078,0.0428802074336292,0.588365787104449,0.102062072615966,
linear,bridgeable,169,rinf_targeted,0.2,1,9,96,0.631245994538078,0.0428802074336292,0.588365787104449,0.102062072615966,
linear,bridgeable,169,rinf_targeted,0.2,2,4,96,-0.0901239414419611,-0.0381301460617602,-0.051993795380201,0.102062072615966,
linear,bridgeable,169,rinf_targeted,0.2,3,5,96,0.00949314794096494,0.0360567519847599,-0.026563604043795,0.102062072615966,
linear,bridgeable,169,rinf_targeted,0.3,1,9,96,0.631245994538078,0.0428802074336292,0.588365787104449,0.102062072615966,
linear,bridgeable,169,target_only,0.2,1,10,96,-0.121080318312239,0.102641063625559,-0.223721381937798,0.102062072615966,1
linear,bridgeable,169,target_only,0.2,2,10,96,-0.100774123361517,0.00184277880053788,-0.102616902162055,0.102062072615966,2
linear,bridgeable,169,target_only,0.2,3,10,96,0.0848946809949188,0.0629082304952249,0.0219864504996939,0.102062072615966,3
linear,bridgeable,169,target_only,0.3,1,10,96,-0.121080318312239,0.102641063625559,-0.223721381937798,0.102062072615966,1
linear,bridgeable,170,r2_nearest,0.2,1,5,96,-0.0448928355083698,-0.0271148966106479,-0.0177779388977219,0.102062072615966,
linear,bridgeable,170,r2_nearest,0.2,2,6,96,0.201420500849653,-0.113976993268422,0.315397494118075,0.102062072615966,
linear,bridgeable,170,r2_nearest,0.2,3,4,96,-0.270768370540041,-0.00590231539208848,-0.264866055147952,0.102062072615966,
linear,bridgeable,170,r2_nearest,0.3,1,5,96,-0.0448928355083698,-0.0271148966106479,-0.0177779388977219,0.102062072615966,
linear,bridgeable,170,r2_nearest,0.3,2,6,96,0.201420500849653,-0.113976993268422,0.315397494118075,0.102062072615966,
linear,bridgeable,170,r2_random,0.2,1,5,96,-0.0448928355083698,-0.0271148966106479,-0.0177779388977219,0.102062072615966,
linear,bridgeable,170,r2_random,0.2,2,4,96,-0.270768370540041,-0.00590231539208848,-0.264866055147952,0.102062072615966,
linear,bridgeable,170,r2_random,0.2,3,8,96,0.481763874372748,0.100846198712288,0.380917675660459,0.102062072615966,
linear,bridgeable,170,r2_random,0.3,1,5,96,-0.0448928355083698,-0.0271148966106479,-0.0177779388977219,0.102062072615966,
linear,bridgeable,170,r2_random,0.3,2,4,96,-0.270768370540041,-0.00590231539208848,-0.264866055147952,0.102062072615966,
linear,bridgeable,170,r2_random,0.3,3,8,96,0.481763874372748,0.100846198712288,0.380917675660459,0.102062072615966,
linear,bridgeable,170,r2_targeted,0.2,1,9,96,0.670672534607874,0.0591851049445175,0.611487429663357,0.102062072615966,
linear,bridgeable,170,r2_targeted,0.3,1,9,96,0.670672534607874,0.0591851049445175,0.611487429663357,0.102062072615966,
linear,bridgeable,170,rinf_targeted,0.2,1,9,96,0.670672534607874,0.0591851049445175,0.611487429663357,0.102062072615966,
linear,bridgeable,170,rinf_targeted,0.2,2,8,96,0.481763874372748,0.100846198712288,0.380917675660459,0.102062072615966,
linear,bridgeable,170,rinf_targeted,0.2,3,4,96,-0.270768370540041,-0.00590231539208848,-0.264866055147952,0.102062072615966,
linear,bridgeable,170,rinf_targeted,0.3,1,9,96,0.670672534607874,0.0591851049445175,0.611487429663357,0.102062072615966,
linear,bridgeable,170,target_only,0.2,1,10,96,-0.0634951649504304,0.0493059507641538,-0.112801115714584,0.102062072615966,1
linear,bridgeable,170,target_only,0.2,2,10,96,0.0302240028494166,0.0582808604916674,-0.0280568576422508,0.102062072615966,2
linear,bridgeable,170,target_only,0.2,3,10,96,-0.0422590247488175,-0.0515069804215009,0.00924795567268346,0.102062072615966,3
linear,bridgeable,170,target_only,0.3,1,10,96,-0.0634951649504304,0.0493059507641538,-0.112801115714584,0.102062072615966,1
linear,bridgeable,171,r2_nearest,0.2,1,5,96,0.014624994920995,0.025686055982626,-0.011061061061631,0.102062072615966,
linear,bridgeable,171,r2_nearest,0.2,2,6,96,0.307027041425856,-0.122500630284109,0.429527671709966,0.102062072615966,
linear,bridgeable,171,r2_nearest,0.2,3,4,96,-0.255785681694551,-0.102348247317641,-0.15343743437691,0.102062072615966,
linear,bridgeable,171,r2_nearest,0.3,1,5,96,0.014624994920995,0.025686055982626,-0.011061061061631,0.102062072615966,
linear,bridgeable,171,r2_nearest,0.3,2,6,96,0.307027041425856,-0.122500630284109,0.429527671709966,0.102062072615966,
linear,bridgeable,171,r2_random,0.2,1,9,96,0.579961276994151,-0.0228370161690408,0.602798293163192,0.102062072615966,
linear,bridgeable,171,r2_random,0.3,1,9,96,0.579961276994151,-0.0228370161690408,0.602798293163192,0.102062072615966,
linear,bridgeable,171,r2_targeted,0.2,1,9,96,0.579961276994151,-0.0228370161690408,0.602798293163192,0.102062072615966,
linear,bridgeable,171,r2_targeted,0.3,1,9,96,0.579961276994151,-0.0228370161690408,0.602798293163192,0.102062072615966,
linear,bridgeable,171,rinf_targeted,0.2,1,9,96,0.579961276994151,-0.0228370161690408,0.602798293163192,0.102062072615966,
linear,bridgeable,171,rinf_targeted,0.2,2,4,96,-0.255785681694551,-0.102348247317641,-0.15343743437691,0.102062072615966,
linear,bridgeable,171,rinf_targeted,0.2,3,7,96,0.192465648545078,0.0190321099033931,0.173433538641685,0.102062072615966,
linear,bridgeable,171,rinf_targeted,0.3,1,9,96,0.579961276994151,-0.0228370161690408,0.602798293163192,0.102062072615966,
linear,bridgeable,171,target_only,0.2,1,10,96,-0.119366558747099,0.0665216655974255,-0.185888224344525,0.102062072615966,1
linear,bridgeable,171,target_only,0.2,2,10,96,0.057011525422419,-0.102202001436488,0.159213526858907,0.102062072615966,2
linear,bridgeable,171,target_only,0.2,3,10,96,0.0325324108738137,0.0646755678158699,-0.0321431569420562,0.102062072615966,3
linear,bridgeable,171,target_only,0.3,1,10,96,-0.119366558747099,0.0665216655974255,-0.185888224344525,0.102062072615966,1
linear,bridgeable,172,r2_nearest,0.2,1,5,96,0.0777595255829417,-0.0958148323990395,0.173574357981981,0.102062072615966,
linear,bridgeable,172,r2_nearest,0.2,2,4,96,-0.203363855714258,-0.022352430229013,-0.181011425485245,0.102062072615966,
linear,bridgeable,172,r2_nearest,0.2,3,6,96,0.121371287331786,-0.129254201362768,0.250625488694554,0.102062072615966,
linear,bridgeable,172,r2_nearest,0.3,1,5,96,0.0777595255829417,-0.0958148323990395,0.173574357981981,0.102062072615966,
linear,bridgeable,172,r2_nearest,0.3,2,4,96,-0.203363855714258,-0.022352430229013,-0.181011425485245,0.102062072615966,
linear,bridgeable,172,r2_nearest,0.3,3,6,96,0.121371287331786,-0.129254201362768,0.250625488694554,0.102062072615966,
linear,bridgeable,172,r2_random,0.2,1,6,96,0.121371287331786,-0.129254201362768,0.250625488694554,0.102062072615966,
linear,bridgeable,172,r2_random,0.2,2,8,96,0.601537571029015,-0.0735979353316583,0.675135506360673,0.102062072615966,
linear,bridgeable,172,r2_random,0.3,1,6,96,0.121371287331786,-0.129254201362768,0.250625488694554,0.102062072615966,
linear,bridgeable,172,r2_targeted,0.2,1,9,96,0.615901011987862,-0.0072375111986322,0.623138523186494,0.102062072615966,
linear,bridgeable,172,r2_targeted,0.3,1,9,96,0.615901011987862,-0.0072375111986322,0.623138523186494,0.102062072615966,
linear,bridgeable,172,rinf_targeted,0.2,1,9,96,0.615901011987862,-0.0072375111986322,0.623138523186494,0.102062072615966,
linear,bridgeable,172,rinf_targeted,0.2,2,5,96,0.0777595255829417,-0.0958148323990395,0.173574357981981,0.102062072615966,
linear,bridgeable,172,rinf_targeted,0.2,3,4,96,-0.203363855714258,-0.022352430229013,-0.181011425485245,0.102062072615966,
linear,bridgeable,172,rinf_targeted,0.3,1,9,96,0.615901011987862,-0.0072375111986322,0.623138523186494,0.102062072615966,
linear,bridgeable,172,target_only,0.2,1,10,96,-0.000916507512734014,0.107086609192746,-0.10800311670548,0.102062072615966,1
linear,bridgeable,172,target_only,0.2,2,10,96,0.0450952066809232,0.0589689982509854,-0.0138737915700622,0.102062072615966,2
linear,bridgeable,172,target_only,0.2,3,10,96,-0.094933413618755,-0.10591169303011,0.0109782794113548,0.102062072615966,3
linear,bridgeable,172,target_only,0.3,1,10,96,-0.000916507512734014,0.107086609192746,-0.10800311670548,0.102062072615966,1
linear,bridgeable,173,r2_nearest,0.2,1,5,96,-0.0642059641698139,0.024608510974607,-0.0888144751444209,0.102062072615966,
linear,bridgeable,173,r2_nearest,0.2,2,4,96,-0.273207437707015,0.0628956094258514,-0.336103047132866,0.102062072615966,
linear,bridgeable,173,r2_nearest,0.2,3,6,96,0.0943582249544796,0.01134690373689,0.0830113212175896,0.102062072615966,
linear,bridgeable,173,r2_nearest,0.3,1,5,96,-0.0642059641698139,0.024608510974607,-0.0888144751444209,0.102062072615966,
linear,bridgeable,173,r2_nearest,0.3,2,4,96,-0.273207437707015,0.0628956094258514,-0.336103047132866,0.102062072615966,
linear,bridgeable,173,r2_nearest,0.3,3,6,96,0.0943582249544796,0.01134690373689,0.0830113212175896,0.102062072615966,
linear,bridgeable,173,r2_random,0.2,1,9,96,0.575841958690633,-0.00959405317126551,0.585436011861898,0.102062072615966,
linear,bridgeable,173,r2_random,0.3,1,9,96,0.575841958690633,-0.00959405317126551,0.585436011861898,0.102062072615966,
linear,bridgeable,173,r2_targeted,0.2,1,9,96,0.575841958690633,-0.00959405317126551,0.585436011861898,0.102062072615966,
linear,bridgeable,173,r2_targeted,0.3,1,9,96,0.575841958690633,-0.00959405317126551,0.585436011861898,0.102062072615966,
linear,bridgeable,173,rinf_targeted,0.2,1,9,96,0.575841958690633,-0.00959405317126551,0.585436011861898,0.102062072615966,
linear,bridgeable,173,rinf_targeted,0.2,2,5,96,-0.0642059641698139,0.024608510974607,-0.0888144751444209,0.102062072615966,
linear,bridgeable,173,rinf_targeted,0.2,3,4,96,-0.273207437707015,0.0628956094258514,-0.336103047132866,0.102062072615966,
linear,bridgeable,173,rinf_targeted,0.3,1,9,96,0.575841958690633,-0.00959405317126551,0.585436011861898,0.102062072615966,
linear,bridgeable,173,target_only,0.2,1,10,96,0.0396381749793692,-0.116601937746052,0.156240112725421,0.102062072615966,1
linear,bridgeable,173,target_only,0.2,2,10,96,0.0770165047422794,0.110066387311976,-0.0330498825696966,0.102062072615966,2
linear,bridgeable,173,target_only,0.2,3,10,96,-0.0552177831378812,0.054141108119808,-0.109358891257689,0.102062072615966,3
linear,bridgeable,173,target_only,0.3,1,10,96,0.0396381749793692,-0.116601937746052,0.156240112725421,0.102062072615966,1
linear,bridgeable,174,r2_nearest,0.2,1,5,96,0.0178804023710045,-0.0142698115028184,0.0321502138738229,0.102062072615966,
linear,bridgeable,174,r2_nearest,0.2,2,6,96,0.208822766060088,0.0716330545137897,0.137189711546298,0.102062072615966,
linear,bridgeable,174,r2_nearest,0.2,3,4,96,-0.316397839438239,0.00665935926615195,-0.323057198704391,0.102062072615966,
linear,bridgeable,174,r2_nearest,0.3,1,5,96,0.0178804023710045,-0.0142698115028184,0.0321502138738229,0.102062072615966,
linear,bridgeable,174,r2_nearest,0.3,2,6,96,0.208822766060088,0.0716330545137897,0.137189711546298,0.102062072615966,
linear,bridgeable,174,r2_random,0.2,1,6,96,0.208822766060088,0.0716330545137897,0.137189711546298,0.102062072615966,
linear,bridgeable,174,r2_random,0.2,2,4,96,-0.316397839438239,0.00665935926615195,-0.323057198704391,0.102062072615966,
linear,bridgeable,174,r2_random,0.2,3,5,96,0.0178804023710045,-0.0142698115028184,0.0321502138738229,0.102062072615966,
linear,bridgeable,174,r2_random,0.3,1,6,96,0.208822766060088,0.0716330545137897,0.137189711546298,0.102062072615966,
linear,bridgeable,174,r2_random,0.3,2,4,96,-0.316397839438239,0.00665935926615195,-0.323057198704391,0.102062072615966,
linear,bridgeable,174,r2_targeted,0.2,1,9,96,0.52882453331213,0.00101238925746778,0.527812144054662,0.102062072615966,
linear,bridgeable,174,r2_targeted,0.3,1,9,96,0.52882453331213,0.00101238925746778,0.527812144054662,0.102062072615966,
linear,bridgeable,174,rinf_targeted,0.2,1,9,96,0.52882453331213,0.00101238925746778,0.527812144054662,0.102062072615966,
linear,bridgeable,174,rinf_targeted,0.2,2,5,96,0.0178804023710045,-0.0142698115028184,0.0321502138738229,0.102062072615966,
linear,bridgeable,174,rinf_targeted,0.2,3,4,96,-0.316397839438239,0.00665935926615195,-0.323057198704391,0.102062072615966,
linear,bridgeable,174,rinf_targeted,0.3,1,9,96,0.52882453331213,0.00101238925746778,0.527812144054662,0.102062072615966,
linear,bridgeable,174,target_only,0.2,1,10,96,0.0367894877882972,0.0702519202700304,-0.0334624324817332,0.102062072615966,1
linear,bridgeable,174,target_only,0.2,2,10,96,-0.0807830596034782,0.0413374105096301,-0.122120470113108,0.102062072615966,2
linear,bridgeable,174,target_only,0.2,3,10,96,0.0019742875649973,0.0221756673231425,-0.0202013797581452,0.102062072615966,3
linear,bridgeable,174,target_only,0.3,1,10,96,0.0367894877882972,0.0702519202700304,-0.0334624324817332,0.102062072615966,1
linear,bridgeable,175,r2_nearest,0.2,1,5,96,-0.0521865991758558,0.0142472158194583,-0.0664338149953141,0.102062072615966,
linear,bridgeable,175,r2_nearest,0.2,2,4,96,-0.149181759637477,0.0334903822010434,-0.18267214183852,0.102062072615966,
linear,bridgeable,175,r2_nearest,0.2,3,6,96,0.255170199823246,0.0227315528211091,0.232438647002137,0.102062072615966,
linear,bridgeable,175,r2_nearest,0.3,1,5,96,-0.0521865991758558,0.0142472158194583,-0.0664338149953141,0.102062072615966,
linear,bridgeable,175,r2_nearest,0.3,2,4,96,-0.149181759637477,0.0334903822010434,-0.18267214183852,0.102062072615966,
linear,bridgeable,175,r2_nearest,0.3,3,6,96,0.255170199823246,0.0227315528211091,0.232438647002137,0.102062072615966,
linear,bridgeable,175,r2_random,0.2,1,9,96,0.56733343716807,0.0841930253661088,0.483140411801961,0.102062072615966,
linear,bridgeable,175,r2_random,0.3,1,9,96,0.56733343716807,0.0841930253661088,0.483140411801961,0.102062072615966,
linear,bridgeable,175,r2_targeted,0.2,1,9,96,0.56733343716807,0.0841930253661088,0.483140411801961,0.102062072615966,
linear,bridgeable,175,r2_targeted,0.3,1,9,96,0.56733343716807,0.0841930253661088,0.483140411801961,0.102062072615966,
linear,bridgeable,175,rinf_targeted,0.2,1,9,96,0.56733343716807,0.0841930253661088,0.483140411801961,0.102062072615966,
linear,bridgeable,175,rinf_targeted,0.2,2,7,96,0.405150374954948,-0.0532909043442119,0.45844127929916,0.102062072615966,
linear,bridgeable,175,rinf_targeted,0.2,3,4,96,-0.149181759637477,0.0334903822010434,-0.18267214183852,0.102062072615966,
linear,bridgeable,175,rinf_targeted,0.3,1,9,96,0.56733343716807,0.0841930253661088,0.483140411801961,0.102062072615966,
linear,bridgeable,175,target_only,0.2,1,10,96,0.0584390843510846,0.106943138404084,-0.0485040540529995,0.102062072615966,1
linear,bridgeable,175,target_only,0.2,2,10,96,-0.0306309947029415,0.116469579786246,-0.147100574489188,0.102062072615966,2
linear,bridgeable,175,target_only,0.2,3,10,96,0.00381640361424792,-0.0516443056068219,0.0554607092210698,0.102062072615966,3
linear,bridgeable,175,target_only,0.3,1,10,96,0.0584390843510846,0.106943138404084,-0.0485040540529995,0.102062072615966,1
linear,bridgeable,176,r2_nearest,0.2,1,5,96,0.00842517716355806,0.115483642020671,-0.107058464857113,0.102062072615966,
linear,bridgeable,176,r2_nearest,0.2,2,4,96,-0.210850776510792,-0.0308354784698736,-0.180015298040918,0.102062072615966,
linear,bridgeable,176,r2_nearest,0.2,3,6,96,0.146449145447813,0.0950000352192071,0.0514491102286062,0.102062072615966,
linear,bridgeable,176,r2_nearest,0.3,1,5,96,0.00842517716355806,0.115483642020671,-0.107058464857113,0.102062072615966,
linear,bridgeable,176,r2_nearest,0.3,2,4,96,-0.210850776510792,-0.0308354784698736,-0.180015298040918,0.102062072615966,
linear,bridgeable,176,r2_nearest,0.3,3,6,96,0.146449145447813,0.0950000352192071,0.0514491102286062,0.102062072615966,
linear,bridgeable,176,r2_random,0.2,1,4,96,-0.210850776510792,-0.0308354784698736,-0.180015298040918,0.102062072615966,
linear,bridgeable,176,r2_random,0.2,2,7,96,0.40092031281305,-0.0374610592851214,0.438381372098172,0.102062072615966,
linear,bridgeable,176,r2_random,0.2,3,9,96,0.508089235424215,0.0120413544601693,0.496047880964045,0.102062072615966,
linear,bridgeable,176,r2_random,0.3,1,4,96,-0.210850776510792,-0.0308354784698736,-0.180015298040918,0.102062072615966,
linear,bridgeable,176,r2_random,0.3,2,7,96,0.40092031281305,-0.0374610592851214,0.438381372098172,0.102062072615966,
linear,bridgeable,176,r2_targeted,0.2,1,9,96,0.508089235424215,0.0120413544601693,0.496047880964045,0.102062072615966,
linear,bridgeable,176,r2_targeted,0.2,2,8,96,0.486271803831744,0.159765732468773,0.326506071362972,0.102062072615966,
linear,bridgeable,176,r2_targeted,0.3,1,9,96,0.508089235424215,0.0120413544601693,0.496047880964045,0.102062072615966,
linear,bridgeable,176,rinf_targeted,0.2,1,9,96,0.508089235424215,0.0120413544601693,0.496047880964045,0.102062072615966,
linear,bridgeable,176,rinf_targeted,0.2,2,7,96,0.40092031281305,-0.0374610592851214,0.438381372098172,0.102062072615966,
linear,bridgeable,176,rinf_targeted,0.2,3,4,96,-0.210850776510792,-0.0308354784698736,-0.180015298040918,0.102062072615966,
linear,bridgeable,176,rinf_targeted,0.3,1,9,96,0.508089235424215,0.0120413544601693,0.496047880964045,0.102062072615966,
linear,bridgeable,176,target_only,0.2,1,10,96,-0.0791992603790713,0.0725461585315759,-0.151745418910647,0.102062072615966,1
